x,y,z,intensity
-2.5200,-1.0800,-0.0572,0.4536
-2.5200,-0.9600,-0.0802,0.4394
-2.5200,-0.8400,-0.1007,0.4263
-2.5200,-0.7200,-0.1186,0.4145
-2.5200,-0.6000,-0.1337,0.3696
-2.5200,-0.4800,-0.1459,0.3719
-2.5200,-0.3600,-0.1553,0.3602
-2.5200,-0.2400,-0.1620,0.3950
-2.5200,-0.1200,-0.1660,0.3497
-2.5200,0.0000,-0.1673,0.3632
-2.5200,0.1200,-0.1660,0.3820
-2.5200,0.2400,-0.1620,0.3527
-2.5200,0.3600,-0.1553,0.3894
-2.5200,0.4800,-0.1459,0.4078
-2.5200,0.6000,-0.1337,0.3959
-2.5200,0.7200,-0.1186,0.4052
-2.5200,0.8400,-0.1007,0.4416
-2.5200,0.9600,-0.0802,0.4348
-2.5200,1.0800,-0.0572,0.4758
-2.5200,1.2000,-0.0321,0.4922
-2.5200,1.3200,-0.0055,0.4778
-2.5200,1.4400,0.0221,0.4946
-2.5200,1.5600,0.0500,0.5338
-2.5200,1.6800,0.0771,0.5543
-2.5200,1.8000,0.1026,0.5868
-2.5200,1.9200,0.1255,0.5947
-2.5200,2.0400,0.1449,0.6196
-2.5200,2.1600,0.1599,0.6513
-2.5200,2.2800,0.1698,0.6165
-2.5200,2.4000,0.1740,0.6161
-2.5200,2.5200,0.1723,0.6476
-2.5200,2.6400,0.1647,0.6312
-2.5200,2.7600,0.1513,0.6425
-2.5200,2.8800,0.1328,0.5876
-2.5200,3.0000,0.1098,0.5839
-2.5200,3.1200,0.0834,0.5433
-2.5200,3.2400,0.0548,0.5317
-2.5200,3.3600,0.0253,0.5050
-2.5200,3.4800,-0.0037,0.5055
-2.5200,3.6000,-0.0310,0.4918
-2.5200,3.7200,-0.0553,0.4339
-2.5200,3.8400,-0.0756,0.4435
-2.5200,3.9600,-0.0910,0.4421
-2.5200,4.0800,-0.1011,0.4045
-2.5200,4.2000,-0.1055,0.4369
-2.5200,4.3200,-0.1042,0.4401
-2.5200,4.4400,-0.0977,0.4343
-2.5200,4.5600,-0.0865,0.4470
-2.5200,4.6800,-0.0715,0.4593
-2.4000,-4.8000,-0.0632,0.4617
-2.4000,-4.6800,-0.0799,0.4476
-2.4000,-4.5600,-0.0931,0.4017
-2.4000,-4.4400,-0.1020,0.4205
-2.4000,-4.3200,-0.1056,0.3963
-2.4000,-4.2000,-0.1036,0.4296
-2.4000,-4.0800,-0.0956,0.4086
-2.4000,-3.9600,-0.0819,0.4272
-2.4000,-3.8400,-0.0630,0.4645
-2.4000,-3.7200,-0.0394,0.4667
-2.4000,-3.6000,-0.0124,0.5074
-2.4000,-3.4800,0.0170,0.5336
-2.4000,-3.3600,0.0473,0.5381
-2.4000,-3.2400,0.0770,0.5688
-2.4000,-3.1200,0.1048,0.5784
-2.4000,-3.0000,0.1292,0.6279
-2.4000,-2.8800,0.1492,0.6015
-2.4000,-2.7600,0.1637,0.6151
-2.4000,-2.6400,0.1721,0.6543
-2.4000,-2.5200,0.1740,0.6514
-2.4000,-2.4000,0.1694,0.6321
-2.4000,-2.2800,0.1584,0.6514
-2.4000,-2.1600,0.1417,0.6108
-2.4000,-2.0400,0.1200,0.5980
-2.4000,-1.9200,0.0942,0.5965
-2.4000,-1.8000,0.0654,0.5758
-2.4000,-1.6800,0.0347,0.5429
-2.4000,-1.5600,0.0031,0.5110
-2.4000,-1.4400,-0.0282,0.4849
-2.4000,-1.3200,-0.0585,0.4288
-2.4000,-1.2000,-0.0870,0.4464
-2.4000,-1.0800,-0.1131,0.4148
-2.4000,-0.9600,-0.1364,0.4070
-2.4000,-0.8400,-0.1567,0.3563
-2.4000,-0.7200,-0.1739,0.3538
-2.4000,-0.6000,-0.1881,0.3632
-2.4000,-0.4800,-0.1993,0.3593
-2.4000,-0.3600,-0.2078,0.3252
-2.4000,-0.2400,-0.2138,0.3170
-2.4000,-0.1200,-0.2173,0.3089
-2.4000,0.0000,-0.2184,0.3243
-2.4000,0.1200,-0.2173,0.3433
-2.4000,0.2400,-0.2138,0.3309
-2.4000,0.3600,-0.2078,0.3096
-2.4000,0.4800,-0.1993,0.3602
-2.4000,0.6000,-0.1881,0.3269
-2.4000,0.7200,-0.1739,0.3817
-2.4000,0.8400,-0.1567,0.3875
-2.4000,0.9600,-0.1364,0.3984
-2.4000,1.0800,-0.1131,0.3943
-2.4000,1.2000,-0.0870,0.4479
-2.4000,1.3200,-0.0585,0.4497
-2.4000,1.4400,-0.0282,0.5004
-2.4000,1.5600,0.0031,0.4968
-2.4000,1.6800,0.0347,0.5373
-2.4000,1.8000,0.0654,0.5620
-2.4000,1.9200,0.0942,0.5934
-2.4000,2.0400,0.1200,0.5754
-2.4000,2.1600,0.1417,0.5913
-2.4000,2.2800,0.1584,0.6216
-2.4000,2.4000,0.1694,0.6292
-2.4000,2.5200,0.1740,0.6518
-2.4000,2.6400,0.1721,0.6392
-2.4000,2.7600,0.1637,0.6113
-2.4000,2.8800,0.1492,0.6270
-2.4000,3.0000,0.1292,0.5890
-2.4000,3.1200,0.1048,0.5681
-2.4000,3.2400,0.0770,0.5586
-2.4000,3.3600,0.0473,0.5611
-2.4000,3.4800,0.0170,0.5273
-2.4000,3.6000,-0.0124,0.4867
-2.4000,3.7200,-0.0394,0.4661
-2.4000,3.8400,-0.0630,0.4410
-2.4000,3.9600,-0.0819,0.4441
-2.4000,4.0800,-0.0956,0.4176
-2.4000,4.2000,-0.1036,0.4161
-2.4000,4.3200,-0.1056,0.4137
-2.4000,4.4400,-0.1020,0.4048
-2.4000,4.5600,-0.0931,0.4329
-2.4000,4.6800,-0.0799,0.4162
-2.2800,-4.8000,-0.0717,0.4489
-2.2800,-4.6800,-0.0870,0.4062
-2.2800,-4.5600,-0.0983,0.4247
-2.2800,-4.4400,-0.1046,0.4054
-2.2800,-4.3200,-0.1052,0.4281
-2.2800,-4.2000,-0.0998,0.4221
-2.2800,-4.0800,-0.0884,0.4246
-2.2800,-3.9600,-0.0712,0.4514
-2.2800,-3.8400,-0.0490,0.4809
-2.2800,-3.7200,-0.0226,0.4762
-2.2800,-3.6000,0.0067,0.5194
-2.2800,-3.4800,0.0376,0.5442
-2.2800,-3.3600,0.0684,0.5459
-2.2800,-3.2400,0.0976,0.5542
-2.2800,-3.1200,0.1238,0.5844
-2.2800,-3.0000,0.1455,0.6095
-2.2800,-2.8800,0.1616,0.6181
-2.2800,-2.7600,0.1714,0.6545
-2.2800,-2.6400,0.1741,0.6292
-2.2800,-2.5200,0.1698,0.6591
-2.2800,-2.4000,0.1584,0.6281
-2.2800,-2.2800,0.1407,0.6123
-2.2800,-2.1600,0.1172,0.5966
-2.2800,-2.0400,0.0890,0.5881
-2.2800,-1.9200,0.0573,0.5305
-2.2800,-1.8000,0.0233,0.5178
-2.2800,-1.6800,-0.0117,0.5023
-2.2800,-1.5600,-0.0465,0.4548
-2.2800,-1.4400,-0.0802,0.4424
-2.2800,-1.3200,-0.1117,0.4205
-2.2800,-1.2000,-0.1405,0.3677
-2.2800,-1.0800,-0.1660,0.3536
-2.2800,-0.9600,-0.1881,0.3380
-2.2800,-0.8400,-0.2066,0.3136
-2.2800,-0.7200,-0.2218,0.3444
-2.2800,-0.6000,-0.2339,0.3141
-2.2800,-0.4800,-0.2431,0.3291
-2.2800,-0.3600,-0.2498,0.2904
-2.2800,-0.2400,-0.2543,0.2806
-2.2800,-0.1200,-0.2569,0.3053
-2.2800,0.0000,-0.2578,0.2979
-2.2800,0.1200,-0.2569,0.3114
-2.2800,0.2400,-0.2543,0.3036
-2.2800,0.3600,-0.2498,0.2873
-2.2800,0.4800,-0.2431,0.2963
-2.2800,0.6000,-0.2339,0.2889
-2.2800,0.7200,-0.2218,0.3289
-2.2800,0.8400,-0.2066,0.3121
-2.2800,0.9600,-0.1881,0.3730
-2.2800,1.0800,-0.1660,0.3438
-2.2800,1.2000,-0.1405,0.3883
-2.2800,1.3200,-0.1117,0.3930
-2.2800,1.4400,-0.0802,0.4389
-2.2800,1.5600,-0.0465,0.4646
-2.2800,1.6800,-0.0117,0.4827
-2.2800,1.8000,0.0233,0.4985
-2.2800,1.9200,0.0573,0.5332
-2.2800,2.0400,0.0890,0.5747
-2.2800,2.1600,0.1172,0.5860
-2.2800,2.2800,0.1407,0.6089
-2.2800,2.4000,0.1584,0.6281
-2.2800,2.5200,0.1698,0.6371
-2.2800,2.6400,0.1741,0.6493
-2.2800,2.7600,0.1714,0.6255
-2.2800,2.8800,0.1616,0.6276
-2.2800,3.0000,0.1455,0.6364
-2.2800,3.1200,0.1238,0.5943
-2.2800,3.2400,0.0976,0.5870
-2.2800,3.3600,0.0684,0.5653
-2.2800,3.4800,0.0376,0.5418
-2.2800,3.6000,0.0067,0.4895
-2.2800,3.7200,-0.0226,0.4571
-2.2800,3.8400,-0.0490,0.4618
-2.2800,3.9600,-0.0712,0.4535
-2.2800,4.0800,-0.0884,0.4509
-2.2800,4.2000,-0.0998,0.4283
-2.2800,4.3200,-0.1052,0.4307
-2.2800,4.4400,-0.1046,0.3992
-2.2800,4.5600,-0.0983,0.4294
-2.2800,4.6800,-0.0870,0.4426
-2.1600,-4.8000,-0.0793,0.4597
-2.1600,-4.6800,-0.0930,0.4144
-2.1600,-4.5600,-0.1020,0.3948
-2.1600,-4.4400,-0.1056,0.4036
-2.1600,-4.3200,-0.1032,0.4321
-2.1600,-4.2000,-0.0945,0.4133
-2.1600,-4.0800,-0.0797,0.4517
-2.1600,-3.9600,-0.0592,0.4537
-2.1600,-3.8400,-0.0340,0.4541
-2.1600,-3.7200,-0.0052,0.4780
-2.1600,-3.6000,0.0259,0.4985
-2.1600,-3.4800,0.0575,0.5464
-2.1600,-3.3600,0.0882,0.5487
-2.1600,-3.2400,0.1162,0.6126
-2.1600,-3.1200,0.1399,0.6076
-2.1600,-3.0000,0.1582,0.6256
-2.1600,-2.8800,0.1698,0.6138
-2.1600,-2.7600,0.1742,0.6434
-2.1600,-2.6400,0.1708,0.6610
-2.1600,-2.5200,0.1599,0.6169
-2.1600,-2.4000,0.1417,0.6031
-2.1600,-2.2800,0.1172,0.6124
-2.1600,-2.1600,0.0872,0.5475
-2.1600,-2.0400,0.0531,0.5373
-2.1600,-1.9200,0.0163,0.5237
-2.1600,-1.8000,-0.0218,0.5053
-2.1600,-1.6800,-0.0599,0.4661
-2.1600,-1.5600,-0.0966,0.4195
-2.1600,-1.4400,-0.1309,0.3880
-2.1600,-1.3200,-0.1620,0.3897
-2.1600,-1.2000,-0.1893,0.3529
-2.1600,-1.0800,-0.2126,0.3515
-2.1600,-0.9600,-0.2317,0.2976
-2.1600,-0.8400,-0.2470,0.3017
-2.1600,-0.7200,-0.2586,0.2875
-2.1600,-0.6000,-0.2672,0.2673
-2.1600,-0.4800,-0.2732,0.2626
-2.1600,-0.3600,-0.2773,0.3026
-2.1600,-0.2400,-0.2798,0.3011
-2.1600,-0.1200,-0.2811,0.2799
-2.1600,0.0000,-0.2815,0.2934
-2.1600,0.1200,-0.2811,0.2831
-2.1600,0.2400,-0.2798,0.2787
-2.1600,0.3600,-0.2773,0.2746
-2.1600,0.4800,-0.2732,0.2720
-2.1600,0.6000,-0.2672,0.2664
-2.1600,0.7200,-0.2586,0.2994
-2.1600,0.8400,-0.2470,0.3134
-2.1600,0.9600,-0.2317,0.2983
-2.1600,1.0800,-0.2126,0.3353
-2.1600,1.2000,-0.1893,0.3239
-2.1600,1.3200,-0.1620,0.3905
-2.1600,1.4400,-0.1309,0.3997
-2.1600,1.5600,-0.0966,0.4157
-2.1600,1.6800,-0.0599,0.4291
-2.1600,1.8000,-0.0218,0.4770
-2.1600,1.9200,0.0163,0.5263
-2.1600,2.0400,0.0531,0.5551
-2.1600,2.1600,0.0872,0.5636
-2.1600,2.2800,0.1172,0.5883
-2.1600,2.4000,0.1417,0.6168
-2.1600,2.5200,0.1599,0.6053
-2.1600,2.6400,0.1708,0.6206
-2.1600,2.7600,0.1742,0.6325
-2.1600,2.8800,0.1698,0.6420
-2.1600,3.0000,0.1582,0.6346
-2.1600,3.1200,0.1399,0.5924
-2.1600,3.2400,0.1162,0.5829
-2.1600,3.3600,0.0882,0.5541
-2.1600,3.4800,0.0575,0.5697
-2.1600,3.6000,0.0259,0.5419
-2.1600,3.7200,-0.0052,0.4786
-2.1600,3.8400,-0.0340,0.4621
-2.1600,3.9600,-0.0592,0.4417
-2.1600,4.0800,-0.0797,0.4256
-2.1600,4.2000,-0.0945,0.4214
-2.1600,4.3200,-0.1032,0.4347
-2.1600,4.4400,-0.1056,0.4149
-2.1600,4.5600,-0.1020,0.4284
-2.1600,4.6800,-0.0930,0.4285
-2.0400,-4.8000,-0.0858,0.4535
-2.0400,-4.6800,-0.0977,0.3969
-2.0400,-4.5600,-0.1044,0.3941
-2.0400,-4.4400,-0.1052,0.4358
-2.0400,-4.3200,-0.0997,0.4272
-2.0400,-4.2000,-0.0878,0.4249
-2.0400,-4.0800,-0.0697,0.4538
-2.0400,-3.9600,-0.0463,0.4455
-2.0400,-3.8400,-0.0185,0.4612
-2.0400,-3.7200,0.0123,0.5030
-2.0400,-3.6000,0.0446,0.5573
-2.0400,-3.4800,0.0765,0.5471
-2.0400,-3.3600,0.1063,0.5826
-2.0400,-3.2400,0.1323,0.6293
-2.0400,-3.1200,0.1530,0.6298
-2.0400,-3.0000,0.1672,0.6521
-2.0400,-2.8800,0.1738,0.6379
-2.0400,-2.7600,0.1723,0.6232
-2.0400,-2.6400,0.1625,0.6548
-2.0400,-2.5200,0.1449,0.6328
-2.0400,-2.4000,0.1200,0.6025
-2.0400,-2.2800,0.0890,0.5809
-2.0400,-2.1600,0.0531,0.5617
-2.0400,-2.0400,0.0139,0.5102
-2.0400,-1.9200,-0.0270,0.5000
-2.0400,-1.8000,-0.0680,0.4437
-2.0400,-1.6800,-0.1076,0.3946
-2.0400,-1.5600,-0.1445,0.3798
-2.0400,-1.4400,-0.1778,0.3622
-2.0400,-1.3200,-0.2066,0.3326
-2.0400,-1.2000,-0.2307,0.3213
-2.0400,-1.0800,-0.2498,0.2788
-2.0400,-0.9600,-0.2642,0.3135
-2.0400,-0.8400,-0.2744,0.2991
-2.0400,-0.7200,-0.2811,0.2609
-2.0400,-0.6000,-0.2849,0.2753
-2.0400,-0.4800,-0.2866,0.2558
-2.0400,-0.3600,-0.2871,0.2719
-2.0400,-0.2400,-0.2869,0.2604
-2.0400,-0.1200,-0.2866,0.2847
-2.0400,0.0000,-0.2864,0.2779
-2.0400,0.1200,-0.2866,0.2830
-2.0400,0.2400,-0.2869,0.2468
-2.0400,0.3600,-0.2871,0.2479
-2.0400,0.4800,-0.2866,0.2710
-2.0400,0.6000,-0.2849,0.2473
-2.0400,0.7200,-0.2811,0.2924
-2.0400,0.8400,-0.2744,0.2710
-2.0400,0.9600,-0.2642,0.3071
-2.0400,1.0800,-0.2498,0.3005
-2.0400,1.2000,-0.2307,0.3271
-2.0400,1.3200,-0.2066,0.3253
-2.0400,1.4400,-0.1778,0.3480
-2.0400,1.5600,-0.1445,0.3624
-2.0400,1.6800,-0.1076,0.3919
-2.0400,1.8000,-0.0680,0.4301
-2.0400,1.9200,-0.0270,0.4542
-2.0400,2.0400,0.0139,0.4866
-2.0400,2.1600,0.0531,0.5427
-2.0400,2.2800,0.0890,0.5795
-2.0400,2.4000,0.1200,0.5861
-2.0400,2.5200,0.1449,0.6378
-2.0400,2.6400,0.1625,0.6257
-2.0400,2.7600,0.1723,0.6200
-2.0400,2.8800,0.1738,0.6151
-2.0400,3.0000,0.1672,0.6112
-2.0400,3.1200,0.1530,0.5975
-2.0400,3.2400,0.1323,0.6231
-2.0400,3.3600,0.1063,0.5616
-2.0400,3.4800,0.0765,0.5595
-2.0400,3.6000,0.0446,0.5157
-2.0400,3.7200,0.0123,0.5027
-2.0400,3.8400,-0.0185,0.4998
-2.0400,3.9600,-0.0463,0.4704
-2.0400,4.0800,-0.0697,0.4598
-2.0400,4.2000,-0.0878,0.4399
-2.0400,4.3200,-0.0997,0.4349
-2.0400,4.4400,-0.1052,0.4359
-2.0400,4.5600,-0.1044,0.4118
-2.0400,4.6800,-0.0977,0.4109
-1.9200,-4.8000,-0.0913,0.4145
-1.9200,-4.6800,-0.1012,0.4300
-1.9200,-4.5600,-0.1055,0.3928
-1.9200,-4.4400,-0.1036,0.4065
-1.9200,-4.3200,-0.0950,0.4293
-1.9200,-4.2000,-0.0799,0.4228
-1.9200,-4.0800,-0.0589,0.4747
-1.9200,-3.9600,-0.0327,0.4901
-1.9200,-3.8400,-0.0027,0.4795
-1.9200,-3.7200,0.0296,0.5225
-1.9200,-3.6000,0.0624,0.5356
-1.9200,-3.4800,0.0940,0.5836
-1.9200,-3.3600,0.1224,0.6132
-1.9200,-3.2400,0.1459,0.6330
-1.9200,-3.1200,0.1629,0.6163
-1.9200,-3.0000,0.1725,0.6534
-1.9200,-2.8800,0.1736,0.6387
-1.9200,-2.7600,0.1660,0.6516
-1.9200,-2.6400,0.1497,0.6171
-1.9200,-2.5200,0.1255,0.6228
-1.9200,-2.4000,0.0942,0.5651
-1.9200,-2.2800,0.0573,0.5637
-1.9200,-2.1600,0.0163,0.5169
-1.9200,-2.0400,-0.0270,0.4767
-1.9200,-1.9200,-0.0707,0.4592
-1.9200,-1.8000,-0.1131,0.3981
-1.9200,-1.6800,-0.1526,0.3537
-1.9200,-1.5600,-0.1881,0.3480
-1.9200,-1.4400,-0.2184,0.3138
-1.9200,-1.3200,-0.2431,0.2812
-1.9200,-1.2000,-0.2619,0.3014
-1.9200,-1.0800,-0.2750,0.2992
-1.9200,-0.9600,-0.2830,0.2777
-1.9200,-0.8400,-0.2866,0.2606
-1.9200,-0.7200,-0.2868,0.2716
-1.9200,-0.6000,-0.2846,0.2816
-1.9200,-0.4800,-0.2811,0.2611
-1.9200,-0.3600,-0.2772,0.2535
-1.9200,-0.2400,-0.2737,0.2886
-1.9200,-0.1200,-0.2714,0.2979
-1.9200,0.0000,-0.2706,0.2917
-1.9200,0.1200,-0.2714,0.2580
-1.9200,0.2400,-0.2737,0.3028
-1.9200,0.3600,-0.2772,0.2980
-1.9200,0.4800,-0.2811,0.2987
-1.9200,0.6000,-0.2846,0.2970
-1.9200,0.7200,-0.2868,0.2586
-1.9200,0.8400,-0.2866,0.2717
-1.9200,0.9600,-0.2830,0.2952
-1.9200,1.0800,-0.2750,0.3005
-1.9200,1.2000,-0.2619,0.2841
-1.9200,1.3200,-0.2431,0.2907
-1.9200,1.4400,-0.2184,0.3227
-1.9200,1.5600,-0.1881,0.3261
-1.9200,1.6800,-0.1526,0.3740
-1.9200,1.8000,-0.1131,0.4041
-1.9200,1.9200,-0.0707,0.4561
-1.9200,2.0400,-0.0270,0.4654
-1.9200,2.1600,0.0163,0.5038
-1.9200,2.2800,0.0573,0.5676
-1.9200,2.4000,0.0942,0.5912
-1.9200,2.5200,0.1255,0.5820
-1.9200,2.6400,0.1497,0.6427
-1.9200,2.7600,0.1660,0.6546
-1.9200,2.8800,0.1736,0.6216
-1.9200,3.0000,0.1725,0.6515
-1.9200,3.1200,0.1629,0.6395
-1.9200,3.2400,0.1459,0.5941
-1.9200,3.3600,0.1224,0.5920
-1.9200,3.4800,0.0940,0.5968
-1.9200,3.6000,0.0624,0.5293
-1.9200,3.7200,0.0296,0.5225
-1.9200,3.8400,-0.0027,0.4980
-1.9200,3.9600,-0.0327,0.4781
-1.9200,4.0800,-0.0589,0.4747
-1.9200,4.2000,-0.0799,0.4234
-1.9200,4.3200,-0.0950,0.4120
-1.9200,4.4400,-0.1036,0.3937
-1.9200,4.5600,-0.1055,0.4159
-1.9200,4.6800,-0.1012,0.4217
-1.8000,-4.8000,-0.0958,0.4360
-1.8000,-4.6800,-0.1037,0.4278
-1.8000,-4.5600,-0.1055,0.3923
-1.8000,-4.4400,-0.1007,0.4268
-1.8000,-4.3200,-0.0892,0.4174
-1.8000,-4.2000,-0.0712,0.4265
-1.8000,-4.0800,-0.0474,0.4708
-1.8000,-3.9600,-0.0189,0.4694
-1.8000,-3.8400,0.0129,0.5243
-1.8000,-3.7200,0.0462,0.5591
-1.8000,-3.6000,0.0791,0.5476
-1.8000,-3.4800,0.1098,0.5828
-1.8000,-3.3600,0.1362,0.6281
-1.8000,-3.2400,0.1566,0.6084
-1.8000,-3.1200,0.1697,0.6283
-1.8000,-3.0000,0.1742,0.6330
-1.8000,-2.8800,0.1696,0.6156
-1.8000,-2.7600,0.1558,0.6279
-1.8000,-2.6400,0.1331,0.5862
-1.8000,-2.5200,0.1026,0.5803
-1.8000,-2.4000,0.0654,0.5679
-1.8000,-2.2800,0.0233,0.5011
-1.8000,-2.1600,-0.0218,0.5053
-1.8000,-2.0400,-0.0680,0.4461
-1.8000,-1.9200,-0.1131,0.3957
-1.8000,-1.8000,-0.1553,0.3874
-1.8000,-1.6800,-0.1931,0.3688
-1.8000,-1.5600,-0.2252,0.3198
-1.8000,-1.4400,-0.2507,0.3006
-1.8000,-1.3200,-0.2693,0.2637
-1.8000,-1.2000,-0.2811,0.2994
-1.8000,-1.0800,-0.2865,0.2628
-1.8000,-0.9600,-0.2864,0.2813
-1.8000,-0.8400,-0.2820,0.2879
-1.8000,-0.7200,-0.2745,0.2563
-1.8000,-0.6000,-0.2652,0.2798
-1.8000,-0.4800,-0.2555,0.3018
-1.8000,-0.3600,-0.2466,0.3017
-1.8000,-0.2400,-0.2395,0.3089
-1.8000,-0.1200,-0.2349,0.2877
-1.8000,0.0000,-0.2333,0.3352
-1.8000,0.1200,-0.2349,0.3318
-1.8000,0.2400,-0.2395,0.3218
-1.8000,0.3600,-0.2466,0.2947
-1.8000,0.4800,-0.2555,0.3157
-1.8000,0.6000,-0.2652,0.3020
-1.8000,0.7200,-0.2745,0.2910
-1.8000,0.8400,-0.2820,0.2806
-1.8000,0.9600,-0.2864,0.2899
-1.8000,1.0800,-0.2865,0.2808
-1.8000,1.2000,-0.2811,0.2908
-1.8000,1.3200,-0.2693,0.2817
-1.8000,1.4400,-0.2507,0.2946
-1.8000,1.5600,-0.2252,0.3109
-1.8000,1.6800,-0.1931,0.3495
-1.8000,1.8000,-0.1553,0.3837
-1.8000,1.9200,-0.1131,0.3903
-1.8000,2.0400,-0.0680,0.4643
-1.8000,2.1600,-0.0218,0.4887
-1.8000,2.2800,0.0233,0.4961
-1.8000,2.4000,0.0654,0.5452
-1.8000,2.5200,0.1026,0.5927
-1.8000,2.6400,0.1331,0.6007
-1.8000,2.7600,0.1558,0.6293
-1.8000,2.8800,0.1696,0.6518
-1.8000,3.0000,0.1742,0.6205
-1.8000,3.1200,0.1697,0.6466
-1.8000,3.2400,0.1566,0.6102
-1.8000,3.3600,0.1362,0.6337
-1.8000,3.4800,0.1098,0.5726
-1.8000,3.6000,0.0791,0.5730
-1.8000,3.7200,0.0462,0.5602
-1.8000,3.8400,0.0129,0.5271
-1.8000,3.9600,-0.0189,0.5027
-1.8000,4.0800,-0.0474,0.4446
-1.8000,4.2000,-0.0712,0.4454
-1.8000,4.3200,-0.0892,0.4075
-1.8000,4.4400,-0.1007,0.4380
-1.8000,4.5600,-0.1055,0.3920
-1.8000,4.6800,-0.1037,0.4056
-1.6800,-4.8000,-0.0993,0.4249
-1.6800,-4.6800,-0.1051,0.3950
-1.6800,-4.5600,-0.1045,0.4366
-1.6800,-4.4400,-0.0970,0.4067
-1.6800,-4.3200,-0.0827,0.4365
-1.6800,-4.2000,-0.0620,0.4279
-1.6800,-4.0800,-0.0357,0.4819
-1.6800,-3.9600,-0.0052,0.5061
-1.6800,-3.8400,0.0280,0.5329
-1.6800,-3.7200,0.0619,0.5545
-1.6800,-3.6000,0.0945,0.5852
-1.6800,-3.4800,0.1238,0.5799
-1.6800,-3.3600,0.1477,0.6069
-1.6800,-3.2400,0.1647,0.6411
-1.6800,-3.1200,0.1733,0.6157
-1.6800,-3.0000,0.1726,0.6212
-1.6800,-2.8800,0.1622,0.6123
-1.6800,-2.7600,0.1423,0.6350
-1.6800,-2.6400,0.1135,0.5751
-1.6800,-2.5200,0.0771,0.5748
-1.6800,-2.4000,0.0347,0.5457
-1.6800,-2.2800,-0.0117,0.4746
-1.6800,-2.1600,-0.0599,0.4603
-1.6800,-2.0400,-0.1076,0.4386
-1.6800,-1.9200,-0.1526,0.3537
-1.6800,-1.8000,-0.1931,0.3616
-1.6800,-1.6800,-0.2274,0.3324
-1.6800,-1.5600,-0.2543,0.3108
-1.6800,-1.4400,-0.2732,0.2726
-1.6800,-1.3200,-0.2840,0.2567
-1.6800,-1.2000,-0.2871,0.2610
-1.6800,-1.0800,-0.2832,0.2641
-1.6800,-0.9600,-0.2737,0.2778
-1.6800,-0.8400,-0.2600,0.2819
-1.6800,-0.7200,-0.2438,0.3261
-1.6800,-0.6000,-0.2267,0.3231
-1.6800,-0.4800,-0.2103,0.3089
-1.6800,-0.3600,-0.1959,0.3411
-1.6800,-0.2400,-0.1848,0.3392
-1.6800,-0.1200,-0.1778,0.3726
-1.6800,0.0000,-0.1754,0.3795
-1.6800,0.1200,-0.1778,0.3545
-1.6800,0.2400,-0.1848,0.3346
-1.6800,0.3600,-0.1959,0.3586
-1.6800,0.4800,-0.2103,0.3354
-1.6800,0.6000,-0.2267,0.3115
-1.6800,0.7200,-0.2438,0.3254
-1.6800,0.8400,-0.2600,0.2832
-1.6800,0.9600,-0.2737,0.2787
-1.6800,1.0800,-0.2832,0.2869
-1.6800,1.2000,-0.2871,0.2897
-1.6800,1.3200,-0.2840,0.2922
-1.6800,1.4400,-0.2732,0.2799
-1.6800,1.5600,-0.2543,0.2750
-1.6800,1.6800,-0.2274,0.3283
-1.6800,1.8000,-0.1931,0.3576
-1.6800,1.9200,-0.1526,0.3904
-1.6800,2.0400,-0.1076,0.4264
-1.6800,2.1600,-0.0599,0.4348
-1.6800,2.2800,-0.0117,0.5116
-1.6800,2.4000,0.0347,0.5464
-1.6800,2.5200,0.0771,0.5712
-1.6800,2.6400,0.1135,0.5871
-1.6800,2.7600,0.1423,0.6070
-1.6800,2.8800,0.1622,0.6313
-1.6800,3.0000,0.1726,0.6252
-1.6800,3.1200,0.1733,0.6561
-1.6800,3.2400,0.1647,0.6228
-1.6800,3.3600,0.1477,0.6338
-1.6800,3.4800,0.1238,0.5993
-1.6800,3.6000,0.0945,0.5757
-1.6800,3.7200,0.0619,0.5328
-1.6800,3.8400,0.0280,0.5449
-1.6800,3.9600,-0.0052,0.5178
-1.6800,4.0800,-0.0357,0.4924
-1.6800,4.2000,-0.0620,0.4645
-1.6800,4.3200,-0.0827,0.4396
-1.6800,4.4400,-0.0970,0.4048
-1.6800,4.5600,-0.1045,0.4379
-1.6800,4.6800,-0.1051,0.4258
-1.5600,-4.8000,-0.1020,0.4179
-1.5600,-4.6800,-0.1056,0.3998
-1.5600,-4.5600,-0.1026,0.3972
-1.5600,-4.4400,-0.0925,0.4073
-1.5600,-4.3200,-0.0756,0.4333
-1.5600,-4.2000,-0.0524,0.4509
-1.5600,-4.0800,-0.0239,0.4736
-1.5600,-3.9600,0.0083,0.4954
-1.5600,-3.8400,0.0424,0.5294
-1.5600,-3.7200,0.0765,0.5557
-1.5600,-3.6000,0.1083,0.6032
-1.5600,-3.4800,0.1358,0.5896
-1.5600,-3.3600,0.1570,0.6053
-1.5600,-3.2400,0.1702,0.6607
-1.5600,-3.1200,0.1741,0.6196
-1.5600,-3.0000,0.1681,0.6120
-1.5600,-2.8800,0.1520,0.5971
-1.5600,-2.7600,0.1262,0.6185
-1.5600,-2.6400,0.0916,0.5559
-1.5600,-2.5200,0.0500,0.5476
-1.5600,-2.4000,0.0031,0.5232
-1.5600,-2.2800,-0.0465,0.4386
-1.5600,-2.1600,-0.0966,0.4219
