x,y,z,intensity
-2.5200,-2.2800,0.1698,0.6223
-2.5200,-2.1600,0.1599,0.6263
-2.5200,-2.0400,0.1449,0.6172
-2.5200,-1.9200,0.1255,0.5883
-2.5200,-1.8000,0.1026,0.6061
-2.5200,-1.6800,0.0771,0.5382
-2.5200,-1.5600,0.0500,0.5171
-2.5200,-1.4400,0.0221,0.5065
-2.5200,-1.3200,-0.0055,0.4814
-2.5200,-1.2000,-0.0321,0.4741
-2.5200,-1.0800,-0.0572,0.4768
-2.5200,-0.9600,-0.0802,0.4222
-2.5200,-0.8400,-0.1007,0.3965
-2.5200,-0.7200,-0.1186,0.4213
-2.5200,-0.6000,-0.1337,0.3747
-2.5200,-0.4800,-0.1459,0.3878
-2.5200,-0.3600,-0.1553,0.3866
-2.5200,-0.2400,-0.1620,0.3783
-2.5200,-0.1200,-0.1660,0.3591
-2.5200,0.0000,-0.1673,0.3498
-2.5200,0.1200,-0.1660,0.3479
-2.5200,0.2400,-0.1620,0.3726
-2.5200,0.3600,-0.1553,0.3798
-2.5200,0.4800,-0.1459,0.3840
-2.5200,0.6000,-0.1337,0.3845
-2.5200,0.7200,-0.1186,0.4002
-2.5200,0.8400,-0.1007,0.4250
-2.5200,0.9600,-0.0802,0.4403
-2.5200,1.0800,-0.0572,0.4757
-2.5200,1.2000,-0.0321,0.4670
-2.5200,1.3200,-0.0055,0.4913
-2.5200,1.4400,0.0221,0.5162
-2.5200,1.5600,0.0500,0.5225
-2.5200,1.6800,0.0771,0.5773
-2.5200,1.8000,0.1026,0.6025
-2.5200,1.9200,0.1255,0.6254
-2.5200,2.0400,0.1449,0.6279
-2.5200,2.1600,0.1599,0.6167
-2.5200,2.2800,0.1698,0.6115
-2.5200,2.4000,0.1740,0.6179
-2.5200,2.5200,0.1723,0.6200
-2.5200,2.6400,0.1647,0.6148
-2.5200,2.7600,0.1513,0.6026
-2.5200,2.8800,0.1328,0.6232
-2.5200,3.0000,0.1098,0.5722
-2.5200,3.1200,0.0834,0.5561
-2.5200,3.2400,0.0548,0.5320
-2.5200,3.3600,0.0253,0.5147
-2.5200,3.4800,-0.0037,0.4898
-2.5200,3.6000,-0.0310,0.4744
-2.5200,3.7200,-0.0553,0.4625
-2.5200,3.8400,-0.0756,0.4465
-2.5200,3.9600,-0.0910,0.4236
-2.5200,4.0800,-0.1011,0.4249
-2.5200,4.2000,-0.1055,0.4332
-2.5200,4.3200,-0.1042,0.4256
-2.5200,4.4400,-0.0977,0.4178
-2.5200,4.5600,-0.0865,0.4542
-2.5200,4.6800,-0.0715,0.4391
-2.4000,-4.8000,-0.0632,0.4614
-2.4000,-4.6800,-0.0799,0.4468
-2.4000,-4.5600,-0.0931,0.4171
-2.4000,-4.4400,-0.1020,0.4177
-2.4000,-4.3200,-0.1056,0.4262
-2.4000,-4.2000,-0.1036,0.4316
-2.4000,-4.0800,-0.0956,0.4411
-2.4000,-3.9600,-0.0819,0.4141
-2.4000,-3.8400,-0.0630,0.4621
-2.4000,-3.7200,-0.0394,0.4859
-2.4000,-3.6000,-0.0124,0.4700
-2.4000,-3.4800,0.0170,0.4898
-2.4000,-3.3600,0.0473,0.5193
-2.4000,-3.2400,0.0770,0.5718
-2.4000,-3.1200,0.1048,0.5740
-2.4000,-3.0000,0.1292,0.6148
-2.4000,-2.8800,0.1492,0.6206
-2.4000,-2.7600,0.1637,0.6063
-2.4000,-2.6400,0.1721,0.6391
-2.4000,-2.5200,0.1740,0.6371
-2.4000,-2.4000,0.1694,0.6349
-2.4000,-2.2800,0.1584,0.6390
-2.4000,-2.1600,0.1417,0.5921
-2.4000,-2.0400,0.1200,0.5768
-2.4000,-1.9200,0.0942,0.5802
-2.4000,-1.8000,0.0654,0.5731
-2.4000,-1.6800,0.0347,0.5233
-2.4000,-1.5600,0.0031,0.4898
-2.4000,-1.4400,-0.0282,0.4534
-2.4000,-1.3200,-0.0585,0.4523
-2.4000,-1.2000,-0.0870,0.4370
-2.4000,-1.0800,-0.1131,0.3867
-2.4000,-0.9600,-0.1364,0.4158
-2.4000,-0.8400,-0.1567,0.3788
-2.4000,-0.7200,-0.1739,0.3744
-2.4000,-0.6000,-0.1881,0.3441
-2.4000,-0.4800,-0.1993,0.3200
-2.4000,-0.3600,-0.2078,0.3116
-2.4000,-0.2400,-0.2138,0.3384
-2.4000,-0.1200,-0.2173,0.3395
-2.4000,0.0000,-0.2184,0.3066
-2.4000,0.1200,-0.2173,0.3436
-2.4000,0.2400,-0.2138,0.3263
-2.4000,0.3600,-0.2078,0.3438
-2.4000,0.4800,-0.1993,0.3524
-2.4000,0.6000,-0.1881,0.3411
-2.4000,0.7200,-0.1739,0.3706
-2.4000,0.8400,-0.1567,0.3517
-2.4000,0.9600,-0.1364,0.3797
-2.4000,1.0800,-0.1131,0.4279
-2.4000,1.2000,-0.0870,0.4306
-2.4000,1.3200,-0.0585,0.4681
-2.4000,1.4400,-0.0282,0.4967
-2.4000,1.5600,0.0031,0.4796
-2.4000,1.6800,0.0347,0.5419
-2.4000,1.8000,0.0654,0.5663
-2.4000,1.9200,0.0942,0.5743
-2.4000,2.0400,0.1200,0.5946
-2.4000,2.1600,0.1417,0.6363
-2.4000,2.2800,0.1584,0.6177
-2.4000,2.4000,0.1694,0.6533
-2.4000,2.5200,0.1740,0.6163
-2.4000,2.6400,0.1721,0.6137
-2.4000,2.7600,0.1637,0.6476
-2.4000,2.8800,0.1492,0.6203
-2.4000,3.0000,0.1292,0.6188
-2.4000,3.1200,0.1048,0.6081
-2.4000,3.2400,0.0770,0.5864
-2.4000,3.3600,0.0473,0.5475
-2.4000,3.4800,0.0170,0.5263
-2.4000,3.6000,-0.0124,0.5019
-2.4000,3.7200,-0.0394,0.4496
-2.4000,3.8400,-0.0630,0.4499
-2.4000,3.9600,-0.0819,0.4115
-2.4000,4.0800,-0.0956,0.4103
-2.4000,4.2000,-0.1036,0.4095
-2.4000,4.3200,-0.1056,0.4297
-2.4000,4.4400,-0.1020,0.4257
-2.4000,4.5600,-0.0931,0.4255
-2.4000,4.6800,-0.0799,0.4416
-2.2800,-4.8000,-0.0717,0.4528
-2.2800,-4.6800,-0.0870,0.4228
-2.2800,-4.5600,-0.0983,0.4242
-2.2800,-4.4400,-0.1046,0.4069
-2.2800,-4.3200,-0.1052,0.4011
-2.2800,-4.2000,-0.0998,0.4384
-2.2800,-4.0800,-0.0884,0.4225
-2.2800,-3.9600,-0.0712,0.4657
-2.2800,-3.8400,-0.0490,0.4551
-2.2800,-3.7200,-0.0226,0.4810
-2.2800,-3.6000,0.0067,0.4900
-2.2800,-3.4800,0.0376,0.5197
-2.2800,-3.3600,0.0684,0.5391
-2.2800,-3.2400,0.0976,0.5772
-2.2800,-3.1200,0.1238,0.5964
-2.2800,-3.0000,0.1455,0.6231
-2.2800,-2.8800,0.1616,0.6052
-2.2800,-2.7600,0.1714,0.6466
-2.2800,-2.6400,0.1741,0.6615
-2.2800,-2.5200,0.1698,0.6421
-2.2800,-2.4000,0.1584,0.6069
-2.2800,-2.2800,0.1407,0.6321
-2.2800,-2.1600,0.1172,0.5977
-2.2800,-2.0400,0.0890,0.5665
-2.2800,-1.9200,0.0573,0.5548
-2.2800,-1.8000,0.0233,0.5332
-2.2800,-1.6800,-0.0117,0.5059
-2.2800,-1.5600,-0.0465,0.4845
-2.2800,-1.4400,-0.0802,0.4266
-2.2800,-1.3200,-0.1117,0.4285
-2.2800,-1.2000,-0.1405,0.3698
-2.2800,-1.0800,-0.1660,0.3909
-2.2800,-0.9600,-0.1881,0.3419
-2.2800,-0.8400,-0.2066,0.3226
-2.2800,-0.7200,-0.2218,0.3029
-2.2800,-0.6000,-0.2339,0.3225
-2.2800,-0.4800,-0.2431,0.3235
-2.2800,-0.3600,-0.2498,0.2860
-2.2800,-0.2400,-0.2543,0.3057
-2.2800,-0.1200,-0.2569,0.2793
-2.2800,0.0000,-0.2578,0.2747
-2.2800,0.1200,-0.2569,0.2721
-2.2800,0.2400,-0.2543,0.2889
-2.2800,0.3600,-0.2498,0.3127
-2.2800,0.4800,-0.2431,0.2968
-2.2800,0.6000,-0.2339,0.3176
-2.2800,0.7200,-0.2218,0.3455
-2.2800,0.8400,-0.2066,0.3297
-2.2800,0.9600,-0.1881,0.3654
-2.2800,1.0800,-0.1660,0.3543
-2.2800,1.2000,-0.1405,0.4066
-2.2800,1.3200,-0.1117,0.3924
-2.2800,1.4400,-0.0802,0.4174
-2.2800,1.5600,-0.0465,0.4437
-2.2800,1.6800,-0.0117,0.4860
-2.2800,1.8000,0.0233,0.5416
-2.2800,1.9200,0.0573,0.5431
-2.2800,2.0400,0.0890,0.5864
-2.2800,2.1600,0.1172,0.6147
-2.2800,2.2800,0.1407,0.6029
-2.2800,2.4000,0.1584,0.6217
-2.2800,2.5200,0.1698,0.6601
-2.2800,2.6400,0.1741,0.6449
-2.2800,2.7600,0.1714,0.6434
-2.2800,2.8800,0.1616,0.6349
-2.2800,3.0000,0.1455,0.6350
-2.2800,3.1200,0.1238,0.6086
-2.2800,3.2400,0.0976,0.5900
-2.2800,3.3600,0.0684,0.5335
-2.2800,3.4800,0.0376,0.5205
-2.2800,3.6000,0.0067,0.5082
-2.2800,3.7200,-0.0226,0.5002
-2.2800,3.8400,-0.0490,0.4763
-2.2800,3.9600,-0.0712,0.4450
-2.2800,4.0800,-0.0884,0.4403
-2.2800,4.2000,-0.0998,0.4013
-2.2800,4.3200,-0.1052,0.4137
-2.2800,4.4400,-0.1046,0.4184
-2.2800,4.5600,-0.0983,0.4168
-2.2800,4.6800,-0.0870,0.4382
-2.1600,-4.8000,-0.0793,0.4213
-2.1600,-4.6800,-0.0930,0.4038
-2.1600,-4.5600,-0.1020,0.4364
-2.1600,-4.4400,-0.1056,0.4086
-2.1600,-4.3200,-0.1032,0.4291
-2.1600,-4.2000,-0.0945,0.4159
-2.1600,-4.0800,-0.0797,0.4222
-2.1600,-3.9600,-0.0592,0.4302
-2.1600,-3.8400,-0.0340,0.4635
-2.1600,-3.7200,-0.0052,0.4728
-2.1600,-3.6000,0.0259,0.5396
-2.1600,-3.4800,0.0575,0.5629
-2.1600,-3.3600,0.0882,0.5614
-2.1600,-3.2400,0.1162,0.5815
-2.1600,-3.1200,0.1399,0.6350
-2.1600,-3.0000,0.1582,0.6115
-2.1600,-2.8800,0.1698,0.6484
-2.1600,-2.7600,0.1742,0.6323
-2.1600,-2.6400,0.1708,0.6299
-2.1600,-2.5200,0.1599,0.6463
-2.1600,-2.4000,0.1417,0.6108
-2.1600,-2.2800,0.1172,0.5918
-2.1600,-2.1600,0.0872,0.5817
-2.1600,-2.0400,0.0531,0.5345
-2.1600,-1.9200,0.0163,0.5285
-2.1600,-1.8000,-0.0218,0.4725
-2.1600,-1.6800,-0.0599,0.4540
-2.1600,-1.5600,-0.0966,0.4194
-2.1600,-1.4400,-0.1309,0.4111
-2.1600,-1.3200,-0.1620,0.3821
-2.1600,-1.2000,-0.1893,0.3272
-2.1600,-1.0800,-0.2126,0.3085
-2.1600,-0.9600,-0.2317,0.2898
-2.1600,-0.8400,-0.2470,0.2979
-2.1600,-0.7200,-0.2586,0.3140
-2.1600,-0.6000,-0.2672,0.2634
-2.1600,-0.4800,-0.2732,0.2658
-2.1600,-0.3600,-0.2773,0.2607
-2.1600,-0.2400,-0.2798,0.2927
-2.1600,-0.1200,-0.2811,0.2733
-2.1600,0.0000,-0.2815,0.2616
-2.1600,0.1200,-0.2811,0.2922
-2.1600,0.2400,-0.2798,0.2996
-2.1600,0.3600,-0.2773,0.3019
-2.1600,0.4800,-0.2732,0.2823
-2.1600,0.6000,-0.2672,0.2628
-2.1600,0.7200,-0.2586,0.3079
-2.1600,0.8400,-0.2470,0.2967
-2.1600,0.9600,-0.2317,0.3337
-2.1600,1.0800,-0.2126,0.3235
-2.1600,1.2000,-0.1893,0.3612
-2.1600,1.3200,-0.1620,0.3500
-2.1600,1.4400,-0.1309,0.3872
-2.1600,1.5600,-0.0966,0.4436
-2.1600,1.6800,-0.0599,0.4279
-2.1600,1.8000,-0.0218,0.4738
-2.1600,1.9200,0.0163,0.5338
-2.1600,2.0400,0.0531,0.5340
-2.1600,2.1600,0.0872,0.5456
-2.1600,2.2800,0.1172,0.6177
-2.1600,2.4000,0.1417,0.5963
-2.1600,2.5200,0.1599,0.6353
-2.1600,2.6400,0.1708,0.6612
-2.1600,2.7600,0.1742,0.6242
-2.1600,2.8800,0.1698,0.6271
-2.1600,3.0000,0.1582,0.6157
-2.1600,3.1200,0.1399,0.6174
-2.1600,3.2400,0.1162,0.6110
-2.1600,3.3600,0.0882,0.5474
-2.1600,3.4800,0.0575,0.5440
-2.1600,3.6000,0.0259,0.5142
-2.1600,3.7200,-0.0052,0.4716
-2.1600,3.8400,-0.0340,0.4854
-2.1600,3.9600,-0.0592,0.4347
-2.1600,4.0800,-0.0797,0.4581
-2.1600,4.2000,-0.0945,0.4095
-2.1600,4.3200,-0.1032,0.4183
-2.1600,4.4400,-0.1056,0.4030
-2.1600,4.5600,-0.1020,0.3983
-2.1600,4.6800,-0.0930,0.4351
-2.0400,-4.8000,-0.0858,0.4492
-2.0400,-4.6800,-0.0977,0.4076
-2.0400,-4.5600,-0.1044,0.3937
-2.0400,-4.4400,-0.1052,0.4019
-2.0400,-4.3200,-0.0997,0.4398
-2.0400,-4.2000,-0.0878,0.4145
-2.0400,-4.0800,-0.0697,0.4386
-2.0400,-3.9600,-0.0463,0.4397
-2.0400,-3.8400,-0.0185,0.4678
-2.0400,-3.7200,0.0123,0.4917
-2.0400,-3.6000,0.0446,0.5440
-2.0400,-3.4800,0.0765,0.5595
-2.0400,-3.3600,0.1063,0.5751
-2.0400,-3.2400,0.1323,0.5891
-2.0400,-3.1200,0.1530,0.6286
-2.0400,-3.0000,0.1672,0.6438
-2.0400,-2.8800,0.1738,0.6454
-2.0400,-2.7600,0.1723,0.6571
-2.0400,-2.6400,0.1625,0.6270
-2.0400,-2.5200,0.1449,0.6016
-2.0400,-2.4000,0.1200,0.5775
-2.0400,-2.2800,0.0890,0.5936
-2.0400,-2.1600,0.0531,0.5184
-2.0400,-2.0400,0.0139,0.5310
-2.0400,-1.9200,-0.0270,0.4734
-2.0400,-1.8000,-0.0680,0.4572
-2.0400,-1.6800,-0.1076,0.3920
-2.0400,-1.5600,-0.1445,0.4053
-2.0400,-1.4400,-0.1778,0.3487
-2.0400,-1.3200,-0.2066,0.3473
-2.0400,-1.2000,-0.2307,0.3289
-2.0400,-1.0800,-0.2498,0.2922
-2.0400,-0.9600,-0.2642,0.2784
-2.0400,-0.8400,-0.2744,0.2957
-2.0400,-0.7200,-0.2811,0.2751
-2.0400,-0.6000,-0.2849,0.2830
-2.0400,-0.4800,-0.2866,0.2520
-2.0400,-0.3600,-0.2871,0.2908
-2.0400,-0.2400,-0.2869,0.2609
-2.0400,-0.1200,-0.2866,0.2665
-2.0400,0.0000,-0.2864,0.2541
-2.0400,0.1200,-0.2866,0.2858
-2.0400,0.2400,-0.2869,0.2620
-2.0400,0.3600,-0.2871,0.2775
-2.0400,0.4800,-0.2866,0.2528
-2.0400,0.6000,-0.2849,0.2945
-2.0400,0.7200,-0.2811,0.2771
-2.0400,0.8400,-0.2744,0.2861
-2.0400,0.9600,-0.2642,0.2665
-2.0400,1.0800,-0.2498,0.3013
-2.0400,1.2000,-0.2307,0.3196
-2.0400,1.3200,-0.2066,0.3220
-2.0400,1.4400,-0.1778,0.3333
-2.0400,1.5600,-0.1445,0.3612
-2.0400,1.6800,-0.1076,0.4255
-2.0400,1.8000,-0.0680,0.4481
-2.0400,1.9200,-0.0270,0.4831
-2.0400,2.0400,0.0139,0.4999
-2.0400,2.1600,0.0531,0.5447
-2.0400,2.2800,0.0890,0.5952
-2.0400,2.4000,0.1200,0.6141
-2.0400,2.5200,0.1449,0.6362
-2.0400,2.6400,0.1625,0.6534
-2.0400,2.7600,0.1723,0.6203
-2.0400,2.8800,0.1738,0.6360
-2.0400,3.0000,0.1672,0.6296
-2.0400,3.1200,0.1530,0.6409
-2.0400,3.2400,0.1323,0.6293
-2.0400,3.3600,0.1063,0.5974
-2.0400,3.4800,0.0765,0.5369
-2.0400,3.6000,0.0446,0.5357
-2.0400,3.7200,0.0123,0.5228
-2.0400,3.8400,-0.0185,0.5004
-2.0400,3.9600,-0.0463,0.4421
-2.0400,4.0800,-0.0697,0.4427
-2.0400,4.2000,-0.0878,0.4405
-2.0400,4.3200,-0.0997,0.3972
-2.0400,4.4400,-0.1052,0.4199
-2.0400,4.5600,-0.1044,0.4341
-2.0400,4.6800,-0.0977,0.4288
-1.9200,-4.8000,-0.0913,0.4496
-1.9200,-4.6800,-0.1012,0.4146
-1.9200,-4.5600,-0.1055,0.3929
-1.9200,-4.4400,-0.1036,0.3940
-1.9200,-4.3200,-0.0950,0.4276
-1.9200,-4.2000,-0.0799,0.4224
-1.9200,-4.0800,-0.0589,0.4752
-1.9200,-3.9600,-0.0327,0.4821
-1.9200,-3.8400,-0.0027,0.4826
-1.9200,-3.7200,0.0296,0.5034
-1.9200,-3.6000,0.0624,0.5560
-1.9200,-3.4800,0.0940,0.5685
-1.9200,-3.3600,0.1224,0.6045
-1.9200,-3.2400,0.1459,0.5924
-1.9200,-3.1200,0.1629,0.6514
-1.9200,-3.0000,0.1725,0.6597
-1.9200,-2.8800,0.1736,0.6360
-1.9200,-2.7600,0.1660,0.6138
-1.9200,-2.6400,0.1497,0.6081
-1.9200,-2.5200,0.1255,0.5790
-1.9200,-2.4000,0.0942,0.5588
-1.9200,-2.2800,0.0573,0.5213
-1.9200,-2.1600,0.0163,0.5269
-1.9200,-2.0400,-0.0270,0.4565
-1.9200,-1.9200,-0.0707,0.4338
-1.9200,-1.8000,-0.1131,0.4010
-1.9200,-1.6800,-0.1526,0.3597
-1.9200,-1.5600,-0.1881,0.3499
-1.9200,-1.4400,-0.2184,0.3024
-1.9200,-1.3200,-0.2431,0.3232
-1.9200,-1.2000,-0.2619,0.2981
-1.9200,-1.0800,-0.2750,0.2738
-1.9200,-0.9600,-0.2830,0.2901
-1.9200,-0.8400,-0.2866,0.2583
-1.9200,-0.7200,-0.2868,0.2535
-1.9200,-0.6000,-0.2846,0.2926
-1.9200,-0.4800,-0.2811,0.2645
-1.9200,-0.3600,-0.2772,0.2766
-1.9200,-0.2400,-0.2737,0.2902
-1.9200,-0.1200,-0.2714,0.2844
-1.9200,0.0000,-0.2706,0.2878
-1.9200,0.1200,-0.2714,0.2814
-1.9200,0.2400,-0.2737,0.2762
-1.9200,0.3600,-0.2772,0.2884
-1.9200,0.4800,-0.2811,0.2634
-1.9200,0.6000,-0.2846,0.2736
-1.9200,0.7200,-0.2868,0.2640
-1.9200,0.8400,-0.2866,0.2698
-1.9200,0.9600,-0.2830,0.2944
-1.9200,1.0800,-0.2750,0.2685
-1.9200,1.2000,-0.2619,0.2694
-1.9200,1.3200,-0.2431,0.3005
-1.9200,1.4400,-0.2184,0.3132
-1.9200,1.5600,-0.1881,0.3434
-1.9200,1.6800,-0.1526,0.3782
-1.9200,1.8000,-0.1131,0.4217
-1.9200,1.9200,-0.0707,0.4554
-1.9200,2.0400,-0.0270,0.4989
-1.9200,2.1600,0.0163,0.5133
-1.9200,2.2800,0.0573,0.5426
-1.9200,2.4000,0.0942,0.5599
-1.9200,2.5200,0.1255,0.6106
-1.9200,2.6400,0.1497,0.6149
-1.9200,2.7600,0.1660,0.6383
-1.9200,2.8800,0.1736,0.6143
-1.9200,3.0000,0.1725,0.6582
-1.9200,3.1200,0.1629,0.6507
-1.9200,3.2400,0.1459,0.6346
-1.9200,3.3600,0.1224,0.5750
-1.9200,3.4800,0.0940,0.5629
-1.9200,3.6000,0.0624,0.5661
-1.9200,3.7200,0.0296,0.5428
-1.9200,3.8400,-0.0027,0.4926
-1.9200,3.9600,-0.0327,0.4717
-1.9200,4.0800,-0.0589,0.4639
-1.9200,4.2000,-0.0799,0.4585
-1.9200,4.3200,-0.0950,0.4126
-1.9200,4.4400,-0.1036,0.4260
-1.9200,4.5600,-0.1055,0.3938
-1.9200,4.6800,-0.1012,0.4252
-1.8000,-4.8000,-0.0958,0.4108
-1.8000,-4.6800,-0.1037,0.4355
-1.8000,-4.5600,-0.1055,0.4059
-1.8000,-4.4400,-0.1007,0.4239
-1.8000,-4.3200,-0.0892,0.4048
-1.8000,-4.2000,-0.0712,0.4289
-1.8000,-4.0800,-0.0474,0.4626
-1.8000,-3.9600,-0.0189,0.5071
-1.8000,-3.8400,0.0129,0.5227
-1.8000,-3.7200,0.0462,0.5459
-1.8000,-3.6000,0.0791,0.5856
-1.8000,-3.4800,0.1098,0.5726
-1.8000,-3.3600,0.1362,0.5865
-1.8000,-3.2400,0.1566,0.6350
-1.8000,-3.1200,0.1697,0.6271
-1.8000,-3.0000,0.1742,0.6303
-1.8000,-2.8800,0.1696,0.6427
-1.8000,-2.7600,0.1558,0.6336
-1.8000,-2.6400,0.1331,0.6225
-1.8000,-2.5200,0.1026,0.5625
-1.8000,-2.4000,0.0654,0.5702
-1.8000,-2.2800,0.0233,0.5310
-1.8000,-2.1600,-0.0218,0.4739
-1.8000,-2.0400,-0.0680,0.4469
-1.8000,-1.9200,-0.1131,0.4083
-1.8000,-1.8000,-0.1553,0.3716
-1.8000,-1.6800,-0.1931,0.3238
-1.8000,-1.5600,-0.2252,0.2988
-1.8000,-1.4400,-0.2507,0.3134
-1.8000,-1.3200,-0.2693,0.2811
-1.8000,-1.2000,-0.2811,0.2768
-1.8000,-1.0800,-0.2865,0.2510
-1.8000,-0.9600,-0.2864,0.2842
-1.8000,-0.8400,-0.2820,0.2833
-1.8000,-0.7200,-0.2745,0.2825
-1.8000,-0.6000,-0.2652,0.2803
-1.8000,-0.4800,-0.2555,0.2820
-1.8000,-0.3600,-0.2466,0.3277
-1.8000,-0.2400,-0.2395,0.3128
-1.8000,-0.1200,-0.2349,0.3289
-1.8000,0.0000,-0.2333,0.3193
-1.8000,0.1200,-0.2349,0.2998
-1.8000,0.2400,-0.2395,0.3308
-1.8000,0.3600,-0.2466,0.2928
-1.8000,0.4800,-0.2555,0.2843
-1.8000,0.6000,-0.2652,0.3029
-1.8000,0.7200,-0.2745,0.2908
-1.8000,0.8400,-0.2820,0.2747
-1.8000,0.9600,-0.2864,0.2937
-1.8000,1.0800,-0.2865,0.2929
-1.8000,1.2000,-0.2811,0.2901
-1.8000,1.3200,-0.2693,0.2780
-1.8000,1.4400,-0.2507,0.2776
-1.8000,1.5600,-0.2252,0.3370
-1.8000,1.6800,-0.1931,0.3311
-1.8000,1.8000,-0.1553,0.3960
-1.8000,1.9200,-0.1131,0.3961
-1.8000,2.0400,-0.0680,0.4297
-1.8000,2.1600,-0.0218,0.5043
-1.8000,2.2800,0.0233,0.5228
-1.8000,2.4000,0.0654,0.5371
-1.8000,2.5200,0.1026,0.5668
-1.8000,2.6400,0.1331,0.5835
-1.8000,2.7600,0.1558,0.6018
-1.8000,2.8800,0.1696,0.6255
-1.8000,3.0000,0.1742,0.6595
-1.8000,3.1200,0.1697,0.6500
-1.8000,3.2400,0.1566,0.6421
-1.8000,3.3600,0.1362,0.6078
-1.8000,3.4800,0.1098,0.5890
-1.8000,3.6000,0.0791,0.5416
-1.8000,3.7200,0.0462,0.5593
-1.8000,3.8400,0.0129,0.5287
-1.8000,3.9600,-0.0189,0.4958
-1.8000,4.0800,-0.0474,0.4454
-1.8000,4.2000,-0.0712,0.4301
-1.8000,4.3200,-0.0892,0.4392
-1.8000,4.4400,-0.1007,0.4286
-1.8000,4.5600,-0.1055,0.4247
-1.8000,4.6800,-0.1037,0.4323
-1.6800,-4.8000,-0.0993,0.4444
-1.6800,-4.6800,-0.1051,0.4239
-1.6800,-4.5600,-0.1045,0.4019
-1.6800,-4.4400,-0.0970,0.4429
-1.6800,-4.3200,-0.0827,0.4384
-1.6800,-4.2000,-0.0620,0.4269
-1.6800,-4.0800,-0.0357,0.4714
-1.6800,-3.9600,-0.0052,0.4929
-1.6800,-3.8400,0.0280,0.4989
-1.6800,-3.7200,0.0619,0.5297
-1.6800,-3.6000,0.0945,0.5538
-1.6800,-3.4800,0.1238,0.6010
-1.6800,-3.3600,0.1477,0.6325
-1.6800,-3.2400,0.1647,0.6086
-1.6800,-3.1200,0.1733,0.6410
-1.6800,-3.0000,0.1726,0.6331
-1.6800,-2.8800,0.1622,0.6291
-1.6800,-2.7600,0.1423,0.5970
-1.6800,-2.6400,0.1135,0.6066
-1.6800,-2.5200,0.0771,0.5649
-1.6800,-2.4000,0.0347,0.5055
-1.6800,-2.2800,-0.0117,0.4717
-1.6800,-2.1600,-0.0599,0.4676
-1.6800,-2.0400,-0.1076,0.4007
-1.6800,-1.9200,-0.1526,0.3677
-1.6800,-1.8000,-0.1931,0.3402
-1.6800,-1.6800,-0.2274,0.3153
-1.6800,-1.5600,-0.2543,0.3148
-1.6800,-1.4400,-0.2732,0.3033
-1.6800,-1.3200,-0.2840,0.2597
-1.6800,-1.2000,-0.2871,0.2820
-1.6800,-1.0800,-0.2832,0.2850
-1.6800,-0.9600,-0.2737,0.2617
-1.6800,-0.8400,-0.2600,0.3107
-1.6800,-0.7200,-0.2438,0.2983
-1.6800,-0.6000,-0.2267,0.3290
-1.6800,-0.4800,-0.2103,0.3493
-1.6800,-0.3600,-0.1959,0.3480
-1.6800,-0.2400,-0.1848,0.3351
-1.6800,-0.1200,-0.1778,0.3488
-1.6800,0.0000,-0.1754,0.3684
-1.6800,0.1200,-0.1778,0.3533
-1.6800,0.2400,-0.1848,0.3392
-1.6800,0.3600,-0.1959,0.3593
-1.6800,0.4800,-0.2103,0.3463
-1.6800,0.6000,-0.2267,0.3334
-1.6800,0.7200,-0.2438,0.3201
-1.6800,0.8400,-0.2600,0.2832
-1.6800,0.9600,-0.2737,0.2754
-1.6800,1.0800,-0.2832,0.2625
-1.6800,1.2000,-0.2871,0.2491
-1.6800,1.3200,-0.2840,0.2864
-1.6800,1.4400,-0.2732,0.2925
-1.6800,1.5600,-0.2543,0.3209
-1.6800,1.6800,-0.2274,0.3334
-1.6800,1.8000,-0.1931,0.3283
-1.6800,1.9200,-0.1526,0.3755
-1.6800,2.0400,-0.1076,0.3908
-1.6800,2.1600,-0.0599,0.4607
-1.6800,2.2800,-0.0117,0.4974
-1.6800,2.4000,0.0347,0.5416
-1.6800,2.5200,0.0771,0.5477
-1.6800,2.6400,0.1135,0.6154
-1.6800,2.7600,0.1423,0.6275
-1.6800,2.8800,0.1622,0.6086
-1.6800,3.0000,0.1726,0.6257
-1.6800,3.1200,0.1733,0.6571
-1.6800,3.2400,0.1647,0.6197
-1.6800,3.3600,0.1477,0.6034
-1.6800,3.4800,0.1238,0.5874
-1.6800,3.6000,0.0945,0.5614
-1.6800,3.7200,0.0619,0.5393
-1.6800,3.8400,0.0280,0.5092
-1.6800,3.9600,-0.0052,0.4803
-1.6800,4.0800,-0.0357,0.4703
-1.6800,4.2000,-0.0620,0.4686
-1.6800,4.3200,-0.0827,0.4270
-1.6800,4.4400,-0.0970,0.4348
-1.6800,4.5600,-0.1045,0.4081
-1.6800,4.6800,-0.1051,0.4059
-1.5600,-4.8000,-0.1020,0.4286
-1.5600,-4.6800,-0.1056,0.3910
-1.5600,-4.5600,-0.1026,0.4348
-1.5600,-4.4400,-0.0925,0.4172
-1.5600,-4.3200,-0.0756,0.4269
-1.5600,-4.2000,-0.0524,0.4414
-1.5600,-4.0800,-0.0239,0.4873
-1.5600,-3.9600,0.0083,0.5185
-1.5600,-3.8400,0.0424,0.5434
-1.5600,-3.7200,0.0765,0.5467
-1.5600,-3.6000,0.1083,0.5800
-1.5600,-3.4800,0.1358,0.6095
-1.5600,-3.3600,0.1570,0.6383
